region_name,state_name,lat_max,lat_min,lng_max,lng_min,lat_avg,lng_avg,yearly_sunlight_kwh_kw_threshold_avg,count_qualified,percent_covered,percent_qualified,number_of_panels_n,number_of_panels_s,number_of_panels_e,number_of_panels_w,number_of_panels_f,number_of_panels_median,number_of_panels_total,kw_median,kw_total,yearly_sunlight_kwh_n,yearly_sunlight_kwh_s,yearly_sunlight_kwh_e,yearly_sunlight_kwh_w,yearly_sunlight_kwh_f,yearly_sunlight_kwh_median,yearly_sunlight_kwh_total,install_size_kw_buckets_json,carbon_offset_metric_tons,existing_installs_count
Forsyth County,Georgia,34.3345933,34.0509753,-83.9543943,-84.2588381,34.169285830206874,-84.1561874763124,1086.3,11726,44.094427690593726,51.080327583202646,14002,131197,55044,78692,584110,21,863045,5.25,215761.25,3967363.25065918,43992503.785748355,16622146.634570275,24535028.57645265,192246891.90031138,6579.0697265624995,281363934.14774281,"[[0,5464],[5,3876],[10,1065],[15,327],[20,186],[25,118],[30,59],[35,43],[40,40],[45,38],[50,23],[55,22],[60,16],[65,19],[70,12],[75,17],[80,11],[85,18],[90,18],[95,13],[100,13],[105,16],[110,9],[115,10],[120,5],[125,13],[130,6],[135,11],[140,5],[145,4],[150,4],[155,4],[160,2],[165,10],[170,5],[175,7],[180,10],[185,7],[190,2],[195,4],[200,9],[205,3],[210,3],[215,4],[220,5],[225,5],[230,1],[235,1],[240,1],[245,2],[250,3],[255,3],[260,4],[265,4],[270,1],[275,1],[285,2],[295,1],[300,4],[305,4],[310,1],[315,2],[320,1],[325,2],[330,2],[335,1],[345,1],[350,2],[355,2],[360,2],[385,5],[390,1],[395,2],[400,2],[405,1],[415,1],[425,1],[430,2],[435,2],[440,2],[445,1],[450,2],[485,1],[490,2],[495,2],[505,2],[520,1],[535,1],[540,1],[545,1],[550,1],[560,2],[570,3],[575,1],[580,1],[585,1],[595,2],[600,2],[605,1],[620,1],[625,1],[645,1],[650,1],[655,2],[685,1],[705,1],[715,1],[725,1],[740,1],[755,1],[760,1],[765,1],[770,1],[780,1],[790,1],[795,2],[805,1],[815,1],[820,1],[825,1],[840,1],[850,1],[865,1],[870,1],[880,1],[890,1],[895,1],[910,2],[935,1],[950,1],[960,1],[965,1],[980,1],[995,19],[1000,14]]",167295.07832498872,10
Forsyth County,North Carolina,36.2608013,35.9747177,-80.0371189,-80.5051616,36.102175585895594,-80.248435489200872,1089.7,90186,94.540373365130236,71.091526813233585,188825,1340013,828727,1008765,2919466,30,6285796,7.5,1571449,53109434.897119187,445278176.83996707,248339679.69191745,306264415.65638107,945138780.82281029,9324.7461181640629,1998130487.908196,"[[0,24063],[5,34054],[10,16025],[15,6358],[20,2545],[25,1240],[30,769],[35,527],[40,413],[45,333],[50,330],[55,250],[60,202],[65,214],[70,166],[75,144],[80,129],[85,135],[90,146],[95,113],[100,100],[105,86],[110,93],[115,70],[120,59],[125,50],[130,63],[135,44],[140,51],[145,48],[150,38],[155,49],[160,34],[165,42],[170,44],[175,34],[180,26],[185,29],[190,29],[195,26],[200,19],[205,23],[210,23],[215,16],[220,24],[225,28],[230,15],[235,13],[240,25],[245,16],[250,23],[255,10],[260,15],[265,14],[270,17],[275,13],[280,11],[285,12],[290,13],[295,13],[300,12],[305,12],[310,8],[315,11],[320,8],[325,12],[330,8],[335,7],[340,4],[345,9],[350,7],[355,10],[360,9],[365,12],[370,6],[375,10],[380,4],[385,10],[390,3],[395,12],[400,6],[405,4],[410,8],[415,5],[420,4],[425,2],[430,7],[435,7],[440,7],[445,4],[450,4],[455,4],[460,7],[465,4],[470,3],[475,6],[480,2],[485,6],[490,8],[495,4],[500,5],[505,6],[510,5],[515,7],[520,5],[525,3],[530,2],[535,3],[540,2],[545,6],[550,3],[555,3],[560,5],[565,1],[570,4],[575,7],[580,5],[585,6],[590,8],[595,3],[600,2],[605,2],[610,1],[615,1],[620,7],[625,1],[635,2],[640,2],[645,3],[650,6],[655,2],[660,3],[665,2],[670,4],[680,5],[685,4],[690,3],[695,3],[700,3],[705,3],[710,2],[715,1],[720,2],[725,3],[735,3],[745,2],[750,1],[755,3],[760,1],[765,2],[770,4],[775,4],[780,4],[785,1],[790,1],[795,2],[805,2],[810,1],[815,1],[820,5],[825,3],[830,1],[835,2],[840,2],[845,3],[850,2],[855,3],[860,2],[865,6],[870,1],[875,1],[880,4],[885,1],[890,2],[895,3],[905,4],[910,2],[915,2],[925,3],[930,1],[935,2],[955,1],[970,1],[975,3],[980,1],[985,3],[990,2],[995,108],[1000,34]]",1172995.5016138686,174
Fort Bend County,Texas,29.788128,29.3135855,-95.4262146,-96.0510231,29.618526387004419,-95.665210818877455,1070.1499999999999,163918,82.72214682467505,92.414811807951651,899520,2573812,1722128,2179593,3970673,45,11345726,11.25,2836431.5,253274606.79084796,865558361.69376624,518640777.136755,675381152.64811814,1327626222.5626583,13997.571520996093,3640481120.8321466,"[[0,20979],[5,48460],[10,44088],[15,25454],[20,10037],[25,4095],[30,2178],[35,1541],[40,1282],[45,1002],[50,733],[55,498],[60,333],[65,290],[70,244],[75,212],[80,144],[85,133],[90,105],[95,89],[100,76],[105,66],[110,77],[115,71],[120,58],[125,55],[130,45],[135,60],[140,47],[145,59],[150,51],[155,39],[160,51],[165,42],[170,30],[175,44],[180,30],[185,25],[190,35],[195,28],[200,32],[205,24],[210,17],[215,20],[220,21],[225,17],[230,15],[235,15],[240,18],[245,18],[250,9],[255,24],[260,12],[265,17],[270,14],[275,11],[280,11],[285,10],[290,5],[295,17],[300,12],[305,13],[310,10],[315,10],[320,6],[325,4],[330,8],[335,5],[340,8],[345,15],[350,7],[355,8],[360,11],[365,9],[370,5],[375,11],[380,6],[385,11],[390,8],[395,4],[400,10],[405,13],[410,4],[415,4],[420,11],[425,6],[430,1],[435,8],[440,8],[445,6],[450,3],[455,5],[460,5],[465,3],[470,7],[475,7],[480,4],[485,1],[490,3],[495,1],[500,3],[505,7],[510,1],[515,6],[520,5],[525,7],[530,5],[535,3],[540,4],[550,3],[555,2],[560,2],[565,3],[570,3],[575,2],[580,4],[585,2],[590,1],[595,3],[600,1],[605,2],[610,2],[615,1],[620,4],[625,3],[630,2],[635,4],[640,2],[645,5],[650,3],[655,1],[665,2],[670,4],[675,3],[680,3],[685,2],[690,3],[695,3],[700,1],[705,4],[710,4],[720,1],[725,2],[730,3],[740,2],[745,1],[755,5],[760,1],[775,5],[785,1],[790,4],[800,2],[805,3],[810,3],[815,3],[820,2],[825,5],[830,4],[845,2],[855,2],[860,4],[865,2],[870,4],[880,1],[890,1],[895,1],[900,3],[905,2],[910,2],[920,1],[925,3],[930,1],[935,3],[945,4],[950,2],[960,2],[965,2],[970,1],[975,2],[980,1],[985,3],[990,5],[995,121],[1000,77]]",1848340.3441068286,163
Franklin County,Virginia,37.2172273,36.8180487,-79.6069997,-80.0633804,37.038315208333351,-79.849391563590672,1044.6499999999999,79,1.8240343347639485,77.450980392156865,305,5271,868,723,403,41,7570,10.25,1892.5,82058.043749999983,1643589.6093017575,251778.22648925777,211101.46331176764,120830.87758789063,11863.274438476563,2309358.2204406741,"[[0,9],[5,30],[10,17],[15,14],[20,7],[25,1],[1000,1]]",1911.8113469099333,0
Franklin County,Tennessee,35.3482075,35.0452508,-85.8747591,-86.2815383,35.202628511105225,-86.099425776144841,1038.7,60,1.1317418213969939,93.75,263,602,296,468,8925,45,10554,11.25,2638.5,72792.354681396479,189411.60501708981,86265.124768066409,145230.33023071286,2855552.3637695303,13039.149932861328,3349251.7784667965,"[[0,7],[5,20],[10,12],[15,4],[20,4],[25,2],[30,1],[45,1],[60,1],[65,1],[70,2],[75,1],[150,1],[190,1],[335,1],[995,1]]",2557.5460933158956,0
Franklin County,Pennsylvania,40.173281,39.7201303,-77.4596427,-77.9747126,39.87357439661146,-77.644995748805144,994.5,230,1.0677707561560252,78.2312925170068,1060,3150,2543,2759,12175,32,21687,8,5421.75,270901.16727294913,994031.62551269471,723439.26130981452,763648.089007568,3712488.0815429697,9207.2958740234371,6464508.2246460011,"[[0,66],[5,67],[10,42],[15,17],[20,10],[25,8],[30,4],[35,4],[40,2],[50,1],[70,1],[75,1],[190,1],[200,1],[215,1],[305,1],[450,1],[665,1],[890,1]]",5351.6687305932419,0
Franklin County,Washington,46.6978224,46.1991827,-118.2253312,-119.2619833,46.27595340345578,-119.13678589627561,1082.05,20410,89.095579078455785,89.149995632043328,55366,352945,240138,271876,675195,41,1595520,10.25,398880,15621411.378222648,122239481.66159637,73646576.844933972,81229369.799578592,213496980.93127462,13479.519970703124,506233820.61560476,"[[0,2841],[5,6567],[10,5381],[15,2519],[20,1166],[25,535],[30,204],[35,131],[40,108],[45,93],[50,74],[55,64],[60,59],[65,39],[70,31],[75,40],[80,34],[85,26],[90,25],[95,21],[100,10],[105,23],[110,16],[115,19],[120,19],[125,15],[130,14],[135,11],[140,10],[145,12],[150,8],[155,11],[160,11],[165,7],[170,6],[175,4],[180,2],[185,8],[190,9],[195,3],[200,8],[205,10],[210,2],[215,5],[220,8],[225,3],[230,5],[235,3],[240,7],[245,10],[250,1],[255,1],[260,2],[270,3],[275,2],[280,3],[285,2],[290,1],[295,1],[300,1],[305,1],[310,3],[315,4],[320,3],[325,4],[330,2],[335,1],[340,1],[345,3],[350,3],[355,1],[365,1],[370,2],[375,2],[380,1],[385,1],[390,2],[400,1],[410,2],[415,1],[420,2],[425,1],[430,2],[435,1],[445,2],[465,2],[470,1],[475,4],[485,1],[490,1],[495,2],[500,3],[515,1],[520,1],[525,1],[530,3],[535,3],[540,2],[545,2],[550,5],[555,2],[565,4],[570,6],[575,3],[580,1],[585,2],[590,1],[595,1],[600,2],[610,1],[615,1],[620,2],[635,2],[660,2],[675,1],[680,1],[685,1],[705,1],[710,1],[725,1],[730,1],[740,1],[780,1],[785,1],[795,1],[805,1],[810,1],[860,1],[875,1],[880,2],[905,1],[925,1],[965,1],[990,1],[995,19],[1000,7]]",134611.79660227036,32
Franklin County,North Carolina,36.264978,35.8476505,-78.1005462,-78.5461654,36.049402857035545,-78.411482431152862,1056.55,65,0.76823137321357959,47.794117647058826,13,769,508,564,406,31,2260,7.75,565,3473.2747314453127,237517.12249145517,144586.26369018553,163795.34136962891,118268.8572265625,9059.8416259765618,667640.85950927692,"[[0,17],[5,29],[10,13],[15,4],[20,1],[35,1]]",391.93622720698903,0
Franklin County,Ohio,40.1422799,39.7955037,-82.762251,-83.2489907,39.995198890945588,-82.99170163827047,967.3,292209,90.192083595760039,82.612825797477583,1130312,4170450,3174740,3478053,8497373,31,20450928,7.75,5112732,283234269.3754676,1256618497.6297417,852290071.67343688,952824535.426645,2478506526.1742296,8573.341552734375,5823473900.2795305,"[[0,77545],[5,110121],[10,52001],[15,18974],[20,7754],[25,4447],[30,2913],[35,2283],[40,1938],[45,1645],[50,1308],[55,1055],[60,871],[65,705],[70,583],[75,493],[80,402],[85,392],[90,350],[95,328],[100,252],[105,233],[110,208],[115,182],[120,202],[125,184],[130,171],[135,162],[140,130],[145,172],[150,134],[155,93],[160,108],[165,115],[170,74],[175,98],[180,84],[185,70],[190,84],[195,88],[200,72],[205,80],[210,66],[215,58],[220,70],[225,56],[230,69],[235,54],[240,50],[245,54],[250,53],[255,57],[260,45],[265,48],[270,39],[275,44],[280,50],[285,39],[290,47],[295,42],[300,42],[305,36],[310,29],[315,38],[320,29],[325,33],[330,29],[335,26],[340,22],[345,26],[350,33],[355,31],[360,33],[365,21],[370,32],[375,14],[380,32],[385,35],[390,27],[395,23],[400,27],[405,19],[410,14],[415,21],[420,10],[425,27],[430,14],[435,21],[440,15],[445,18],[450,15],[455,12],[460,13],[465,16],[470,8],[475,18],[480,17],[485,17],[490,14],[495,10],[500,13],[505,8],[510,10],[515,12],[520,15],[525,16],[530,9],[535,9],[540,12],[545,6],[550,11],[555,15],[560,18],[565,16],[570,16],[575,19],[580,13],[585,8],[590,8],[595,10],[600,7],[605,7],[610,9],[615,6],[620,8],[625,4],[630,9],[635,8],[640,12],[645,8],[650,5],[655,12],[660,14],[665,10],[670,15],[675,8],[680,6],[685,4],[690,5],[695,4],[700,6],[705,5],[710,10],[715,14],[720,8],[725,6],[730,4],[735,8],[740,7],[745,6],[750,11],[755,3],[760,8],[765,7],[770,4],[775,3],[780,6],[785,7],[790,7],[795,10],[800,5],[805,7],[810,4],[815,2],[820,7],[825,2],[830,3],[835,5],[840,4],[845,9],[850,4],[855,4],[860,2],[865,3],[870,4],[875,1],[880,3],[885,5],[890,4],[895,2],[900,7],[905,5],[910,6],[915,5],[920,2],[925,2],[930,3],[935,2],[940,3],[945,5],[950,6],[955,6],[960,2],[965,6],[970,5],[975,1],[980,8],[985,4],[990,16],[995,332],[1000,196]]",4820985.9269315191,474
Frederick County,Virginia,39.385836,39.0110226,-78.0767373,-78.4294299,39.148251948866466,-78.174499962683825,1020,5325,40.449511400651467,85.76260267353841,12092,68356,51750,45919,367693,30,545810,7.5,136452.5,3192848.4917724631,22078642.209997553,15256766.762731977,12864870.960021958,112241179.70357051,9256.201171875,165634308.12809443,"[[0,1467],[5,1900],[10,884],[15,390],[20,167],[25,61],[30,52],[35,42],[40,17],[45,16],[50,13],[55,22],[60,18],[65,13],[70,16],[75,10],[80,9],[85,7],[90,12],[95,10],[100,5],[105,3],[110,4],[115,7],[120,7],[125,7],[130,3],[135,4],[140,3],[145,3],[150,1],[155,4],[160,2],[165,4],[170,2],[175,2],[180,4],[185,7],[190,3],[195,4],[200,2],[205,2],[210,2],[215,3],[220,1],[225,1],[235,4],[240,2],[245,3],[250,4],[255,1],[260,2],[265,2],[270,1],[275,1],[280,1],[285,1],[290,1],[295,1],[305,2],[310,1],[315,1],[320,1],[325,1],[330,1],[335,1],[340,1],[350,1],[355,2],[365,1],[375,1],[385,1],[390,1],[395,1],[400,1],[450,1],[465,2],[490,1],[495,1],[500,1],[510,1],[520,1],[525,1],[560,1],[570,1],[600,1],[605,1],[610,2],[615,1],[625,2],[640,1],[650,2],[655,1],[670,1],[695,3],[720,1],[825,1],[830,1],[835,1],[860,1],[870,1],[905,1],[940,1],[950,1],[975,1],[980,1],[995,20],[1000,10]]",136813.9099429005,1
Fresno County,California,37.3269772,36.0370147,-118.4259968,-120.8608963,36.750790554892525,-119.76216450794139,1244.3999999999999,210520,84.414227092203262,91.4548850949216,1615370,3628317,2286313,2720030,6242763,46,16492793,11.5,4123198.25,525913021.64998841,1422758486.4799769,814670533.20381916,957300070.284925,2347218618.9332519,16889.016064453124,6067860730.5519714,"[[0,27163],[5,57883],[10,52212],[15,30684],[20,15651],[25,7798],[30,4146],[35,2614],[40,1759],[45,1305],[50,1094],[55,911],[60,657],[65,490],[70,433],[75,369],[80,284],[85,287],[90,293],[95,235],[100,235],[105,205],[110,230],[115,172],[120,152],[125,159],[130,137],[135,111],[140,116],[145,111],[150,111],[155,105],[160,87],[165,79],[170,85],[175,78],[180,78],[185,59],[190,66],[195,56],[200,55],[205,52],[210,40],[215,51],[220,42],[225,52],[230,42],[235,39],[240,42],[245,32],[250,37],[255,27],[260,36],[265,35],[270,23],[275,26],[280,37],[285,39],[290,25],[295,20],[300,28],[305,10],[310,26],[315,21],[320,16],[325,19],[330,17],[335,17],[340,10],[345,10],[350,19],[355,11],[360,15],[365,13],[370,8],[375,12],[380,17],[385,15],[390,12],[395,12],[400,7],[405,11],[410,9],[415,7],[420,14],[425,6],[430,14],[435,12],[440,12],[445,16],[450,11],[455,6],[460,5],[465,9],[470,7],[475,11],[480,7],[485,3],[490,4],[495,10],[500,9],[505,4],[510,7],[515,10],[520,10],[525,10],[530,9],[535,6],[540,5],[545,9],[550,6],[555,10],[560,9],[565,13],[570,4],[575,3],[580,2],[585,5],[590,9],[595,4],[600,5],[605,4],[610,8],[615,3],[620,5],[625,3],[630,3],[635,4],[640,4],[645,3],[650,5],[655,1],[660,2],[665,4],[670,6],[675,3],[680,1],[685,1],[690,5],[695,3],[700,3],[705,2],[710,1],[715,9],[720,2],[725,3],[730,3],[740,2],[745,1],[750,2],[755,7],[760,3],[765,1],[770,3],[775,2],[780,3],[785,5],[790,3],[795,2],[800,2],[805,3],[810,3],[815,1],[820,4],[825,2],[830,2],[835,3],[840,1],[845,2],[850,5],[855,1],[865,3],[870,2],[875,2],[880,1],[885,3],[890,1],[895,2],[905,2],[910,1],[925,2],[930,4],[935,1],[945,2],[950,1],[955,2],[960,1],[965,1],[970,1],[975,3],[985,2],[990,8],[995,163],[1000,68]]",1654287.0790111586,11344
Fulton County,Georgia,34.1860157,33.5042741,-84.1054318,-84.794097,33.830679183172563,-84.401307056472248,1082.8999999999999,161210,97.790684000288309,62.536124785190871,553550,2671077,1450734,1950687,8763873,29,15389921,7.25,3847480.25,155281640.36037841,874281244.70901239,431252938.55296922,596517587.13971019,2856452809.0467348,8872.9350097656243,4913786219.8088036,"[[0,48084],[5,56270],[10,23716],[15,9665],[20,4633],[25,2628],[30,1916],[35,1456],[40,1351],[45,1064],[50,875],[55,676],[60,570],[65,495],[70,426],[75,387],[80,339],[85,281],[90,270],[95,267],[100,197],[105,199],[110,182],[115,157],[120,157],[125,130],[130,144],[135,122],[140,112],[145,115],[150,108],[155,93],[160,106],[165,103],[170,90],[175,89],[180,92],[185,78],[190,77],[195,81],[200,70],[205,73],[210,52],[215,65],[220,57],[225,64],[230,58],[235,51],[240,61],[245,47],[250,61],[255,45],[260,45],[265,57],[270,51],[275,40],[280,47],[285,42],[290,29],[295,38],[300,40],[305,36],[310,23],[315,33],[320,36],[325,28],[330,32],[335,35],[340,28],[345,24],[350,25],[355,22],[360,28],[365,32],[370,21],[375,30],[380,29],[385,20],[390,15],[395,27],[400,20],[405,18],[410,17],[415,24],[420,23],[425,19],[430,17],[435,23],[440,17],[445,14],[450,18],[455,13],[460,10],[465,15],[470,24],[475,16],[480,19],[485,14],[490,21],[495,14],[500,21],[505,14],[510,16],[515,12],[520,10],[525,15],[530,12],[535,15],[540,13],[545,13],[550,16],[555,12],[560,9],[565,16],[570,17],[575,16],[580,18],[585,11],[590,11],[595,10],[600,12],[605,15],[610,12],[615,10],[620,11],[625,12],[630,18],[635,12],[640,12],[645,12],[650,11],[655,11],[660,9],[665,8],[670,13],[675,10],[680,4],[685,8],[690,11],[695,10],[700,10],[705,10],[710,10],[715,10],[720,7],[725,7],[730,9],[735,7],[740,12],[745,8],[750,6],[755,6],[760,4],[765,9],[770,5],[775,3],[780,7],[785,6],[790,9],[795,8],[800,6],[805,7],[810,8],[815,6],[820,6],[825,9],[830,7],[835,10],[840,9],[845,4],[850,9],[855,5],[860,2],[865,2],[870,7],[875,10],[880,11],[885,7],[890,1],[895,4],[900,3],[905,7],[910,2],[915,4],[920,3],[925,8],[930,7],[935,3],[940,5],[945,8],[950,3],[955,2],[960,6],[965,6],[970,3],[975,6],[980,4],[985,7],[990,26],[995,314],[1000,228]]",2921668.88057337,347
Gadsden County,Florida,30.7078252,30.419232,-84.3272929,-84.8517841,30.595629820665526,-84.548855608291433,1070.1499999999999,6,0.12583892617449666,66.666666666666671,15,71,91,43,176,33,396,8.25,99,4031.2822998046872,21351.603948974607,26139.10205078125,11882.74267578125,60845.287695312494,9100.6382019042958,124250.01867065429,"[[0,2],[5,1],[10,1],[20,1],[50,1]]",66.414184629646684,0
Gallatin County,Montana,45.9903942,44.6506406,-110.8320945,-111.6461877,45.6461257044283,-111.13616765489621,1008.0267895450601,15593,64.71585514715855,81.698627266058892,43014,256843,178708,230468,479838,40,1188871,10,297217.75,11054950.421893341,80779842.844445691,49914104.9653382,64369270.195782639,140125697.51800528,11700.651342773437,346243865.94546515,"[[0,3084],[5,4597],[10,3246],[15,1693],[20,928],[25,492],[30,306],[35,208],[40,148],[45,108],[50,70],[55,67],[60,55],[65,47],[70,44],[75,59],[80,27],[85,27],[90,30],[95,20],[100,17],[105,17],[110,18],[115,11],[120,16],[125,17],[130,6],[135,11],[140,10],[145,7],[150,4],[155,10],[160,8],[165,7],[170,5],[175,5],[180,4],[185,5],[190,3],[195,7],[200,3],[205,5],[210,6],[215,1],[220,2],[225,5],[230,2],[235,1],[240,1],[245,4],[250,2],[255,5],[260,3],[265,5],[270,5],[275,3],[280,1],[290,1],[295,1],[300,1],[305,1],[310,4],[315,2],[320,2],[330,1],[335,3],[340,3],[355,2],[360,1],[365,2],[370,4],[375,3],[380,1],[385,2],[395,2],[400,1],[405,2],[415,1],[420,1],[435,1],[445,2],[455,2],[460,1],[470,2],[475,3],[495,1],[515,1],[520,1],[530,1],[540,1],[555,1],[560,3],[570,2],[580,1],[585,1],[625,1],[630,2],[655,1],[680,2],[685,2],[715,1],[745,3],[760,1],[800,1],[875,1],[900,2],[990,2],[995,10],[1000,1]]",92069.132798666818,50
Galveston County,Texas,29.5727635,29.094741,-94.3805844,-95.2325201,29.412014962165422,-95.003888488707545,1104.1499999999999,108091,94.635463410587292,86.142014663691427,610924,1486821,914757,1315468,2213576,37,6541546,9.25,1635386.5,179588360.96694225,505254580.86378956,280390990.30099547,423863635.57182032,750316781.67426968,11724.318115234375,2139414349.3778341,"[[0,21397],[5,37440],[10,25458],[15,11159],[20,4551],[25,1946],[30,1028],[35,718],[40,519],[45,406],[50,378],[55,325],[60,276],[65,209],[70,161],[75,152],[80,161],[85,116],[90,134],[95,95],[100,78],[105,82],[110,64],[115,72],[120,56],[125,51],[130,45],[135,54],[140,47],[145,40],[150,39],[155,37],[160,33],[165,27],[170,32],[175,16],[180,19],[185,17],[190,16],[195,13],[200,18],[205,21],[210,23],[215,20],[220,18],[225,10],[230,16],[235,15],[240,15],[245,13],[250,8],[255,13],[260,10],[265,14],[270,9],[275,7],[280,5],[285,7],[290,5],[295,13],[300,7],[305,4],[310,6],[315,4],[320,8],[325,8],[330,6],[335,8],[340,16],[345,5],[350,6],[355,5],[360,3],[365,5],[370,2],[375,4],[380,5],[385,2],[390,3],[395,2],[400,4],[405,3],[410,4],[415,4],[420,6],[425,3],[430,5],[440,2],[445,4],[450,5],[455,4],[460,2],[465,4],[470,8],[475,1],[480,2],[485,2],[490,2],[495,1],[500,2],[505,2],[510,5],[515,3],[520,1],[525,2],[530,1],[535,1],[540,1],[545,2],[555,3],[560,1],[565,2],[570,1],[575,3],[580,1],[585,1],[590,1],[600,1],[605,1],[610,2],[615,1],[620,2],[630,1],[635,2],[640,1],[650,3],[660,1],[665,3],[670,3],[675,3],[680,1],[685,1],[690,1],[695,1],[700,1],[705,1],[710,1],[720,2],[725,1],[735,1],[740,1],[745,1],[750,1],[760,4],[765,1],[770,2],[790,2],[795,2],[800,1],[805,1],[810,2],[815,1],[820,1],[855,2],[860,2],[870,2],[875,2],[880,1],[885,1],[900,1],[905,1],[950,1],[955,1],[960,3],[965,2],[970,2],[975,1],[990,6],[995,63],[1000,10]]",1039929.55474153,145
Garfield County,Oklahoma,36.5045753,36.193075,-97.5814379,-98.0574725,36.398029910839547,-97.890771962320514,1162.8,15978,93.535344357623117,77.604546116858515,33946,235352,132137,185402,452376,33,1039213,8.25,259803.25,10109759.932202149,85356083.391418859,41669691.1287415,61286827.762512207,156231531.26099262,11225.514416503906,354653893.475865,"[[0,4123],[5,5361],[10,3102],[15,1415],[20,598],[25,271],[30,168],[35,121],[40,100],[45,71],[50,65],[55,53],[60,35],[65,36],[70,37],[75,34],[80,26],[85,20],[90,18],[95,10],[100,17],[105,15],[110,19],[115,17],[120,11],[125,11],[130,12],[135,16],[140,6],[145,12],[150,9],[155,6],[160,7],[165,7],[170,5],[175,3],[180,3],[185,6],[190,4],[195,6],[200,6],[205,4],[210,4],[215,2],[220,3],[225,3],[230,2],[235,2],[240,3],[250,1],[255,1],[260,2],[265,1],[270,1],[275,2],[280,1],[290,3],[295,2],[300,3],[305,2],[315,1],[330,2],[335,1],[340,1],[350,2],[360,1],[365,1],[375,1],[380,2],[390,2],[395,1],[410,1],[415,2],[430,1],[440,2],[450,1],[460,4],[475,1],[505,1],[510,1],[515,1],[530,1],[540,1],[545,2],[550,2],[555,1],[570,2],[580,1],[585,1],[625,1],[630,1],[650,1],[670,1],[690,1],[695,1],[700,1],[705,1],[715,1],[730,1],[740,2],[770,1],[830,1],[845,1],[850,1],[915,1],[970,1],[990,1],[995,9],[1000,5]]",239914.27438723933,22
Garfield County,Utah,38.1454609,37.5442962,-110.6939479,-112.6525369,37.761979648220553,-112.07585623289509,1336.2,265,16.479640910548252,51.556420233463037,1869,7462,5349,6415,3165,38,24260,9.5,6065,630464.73147583008,3128239.2311096196,2042500.5544250493,2356320.1822387683,1216447.1686340331,14599.839270019531,9373971.8678833041,"[[0,67],[5,68],[10,52],[15,19],[20,16],[25,6],[30,1],[35,2],[40,4],[45,3],[50,3],[55,4],[60,2],[80,1],[90,2],[95,1],[100,1],[105,4],[110,1],[120,1],[130,1],[145,2],[185,2],[465,1],[535,1]]",2492.6173302693214,4
Garland County,Arkansas,34.751626,34.3999608,-92.8108806,-93.36246,34.495444483714756,-93.071383816926769,1051.45,9815,87.267904509283824,69.378666855163644,58861,151948,69437,113302,425595,36,819143,9,204785.75,16175804.296264634,49776696.308959946,20488944.063604746,34143230.09667962,136106688.28550416,10574.996923828125,256691363.05101335,"[[0,2412],[5,3019],[10,1698],[15,897],[20,456],[25,251],[30,162],[35,110],[40,80],[45,69],[50,65],[55,69],[60,42],[65,34],[70,31],[75,25],[80,24],[85,19],[90,20],[95,23],[100,17],[105,15],[110,9],[115,13],[120,10],[125,11],[130,12],[135,12],[140,5],[145,8],[150,8],[155,6],[160,10],[165,12],[170,6],[175,5],[180,8],[185,2],[190,7],[195,3],[200,4],[205,5],[210,5],[215,3],[220,4],[225,6],[230,5],[240,2],[245,1],[255,1],[260,2],[265,3],[270,3],[280,3],[290,4],[300,4],[305,1],[310,2],[315,1],[320,2],[325,1],[330,2],[340,1],[355,2],[360,1],[365,1],[370,3],[375,1],[380,3],[385,2],[390,3],[395,1],[400,1],[405,2],[410,1],[415,2],[420,2],[425,1],[440,1],[445,1],[490,1],[495,1],[505,2],[515,1],[520,1],[540,1],[550,1],[580,1],[625,1],[635,2],[660,1],[710,1],[760,2],[770,1],[780,2],[785,1],[835,1],[855,1],[985,1],[990,3],[995,9],[1000,2]]",156838.47874052229,5
